course,day,start_time,end_time,hours
ICC 0101.1,Wednesday,12:00 PM,1:00 PM,1
ICC 0101.1,Wednesday,1:00 PM,2:00 PM,1
ICC 0101.1,Wednesday,2:00 PM,3:00 PM,1
ICC 0101.1,Wednesday,3:00 PM,4:00 PM,1
ICC 0101.1,Wednesday,4:00 PM,5:00 PM,1
ICC 0101.1,Wednesday,5:00 PM,6:00 PM,1
ICC 0101.1,Wednesday,6:00 PM,7:00 PM,1
ICC 0101.1,Wednesday,7:00 PM,8:00 PM,1
ICC 0101.1,Wednesday,8:00 PM,9:00 PM,1
ICC 0101.1,Thursday,7:00 AM,8:00 AM,1
ICC 0101.1,Thursday,8:00 AM,9:00 AM,1
ICC 0101.1,Thursday,9:00 AM,10:00 AM,1
ICC 0101.1,Thursday,10:00 AM,11:00 AM,1
ICC 0101.1,Thursday,11:00 AM,12:00 PM,1
ICC 0101.1,Thursday,12:00 PM,1:00 PM,1
ICC 0101.1,Thursday,1:00 PM,2:00 PM,1
ICC 0101.1,Thursday,2:00 PM,3:00 PM,1
ICC 0101.1,Thursday,3:00 PM,4:00 PM,1
ICC 0101.1,Thursday,4:00 PM,5:00 PM,1
ICC 0101.1,Thursday,5:00 PM,6:00 PM,1
ICC 0101.1,Thursday,6:00 PM,7:00 PM,1
ICC 0101.1,Thursday,7:00 PM,8:00 PM,1
ICC 0101.1,Thursday,8:00 PM,9:00 PM,1
ICC 0101.1,Friday,7:00 AM,8:00 AM,1
ICC 0101.1,Friday,8:00 AM,9:00 AM,1
ICC 0101.1,Friday,9:00 AM,10:00 AM,1
ICC 0101.1,Friday,10:00 AM,11:00 AM,1
ICC 0101.1,Friday,11:00 AM,12:00 PM,1
ICC 0101.1,Friday,12:00 PM,1:00 PM,1
ICC 0101.1,Friday,1:00 PM,2:00 PM,1
ICC 0101.1,Friday,2:00 PM,3:00 PM,1
ICC 0101.1,Friday,3:00 PM,4:00 PM,1
ICC 0101.1,Friday,4:00 PM,5:00 PM,1
ICC 0101.1,Friday,5:00 PM,6:00 PM,1
ICC 0101.1,Friday,6:00 PM,7:00 PM,1
ICC 0101.1,Friday,7:00 PM,8:00 PM,1
ICC 0101.1,Friday,8:00 PM,9:00 PM,1
ICC 0101.1,Saturday,7:00 AM,8:00 AM,1
ICC 0101.1,Saturday,8:00 AM,9:00 AM,1
ICC 0101.1,Saturday,9:00 AM,10:00 AM,1
ICC 0101.1,Saturday,10:00 AM,11:00 AM,1
ICC 0101.1,Saturday,11:00 AM,12:00 PM,1
ICC 0101.1,Saturday,12:00 PM,1:00 PM,1
ICC 0101.1,Saturday,1:00 PM,2:00 PM,1
ICC 0101.1,Saturday,2:00 PM,3:00 PM,1
ICC 0101.1,Saturday,3:00 PM,4:00 PM,1
ICC 0101.1,Saturday,4:00 PM,5:00 PM,1
ICC 0101.1,Saturday,5:00 PM,6:00 PM,1
ICC 0101.1,Saturday,6:00 PM,7:00 PM,1
ICC 0101.1,Saturday,7:00 PM,8:00 PM,1
ICC 0101.1,Saturday,8:00 PM,9:00 PM,1
ICC 0102,Monday,7:00 AM,9:00 AM,2
ICC 0102,Monday,9:00 AM,11:00 AM,2
ICC 0102,Monday,11:00 AM,1:00 PM,2
ICC 0102,Monday,1:00 PM,3:00 PM,2
ICC 0102,Monday,3:00 PM,5:00 PM,2
ICC 0102,Monday,5:00 PM,7:00 PM,2
ICC 0102,Monday,7:00 PM,9:00 PM,2
ICC 0102,Tuesday,7:00 AM,9:00 AM,2
ICC 0102,Tuesday,9:00 AM,11:00 AM,2
ICC 0102,Tuesday,11:00 AM,1:00 PM,2
ICC 0102,Tuesday,1:00 PM,3:00 PM,2
ICC 0102,Tuesday,3:00 PM,5:00 PM,2
ICC 0102,Tuesday,5:00 PM,7:00 PM,2
ICC 0102,Tuesday,7:00 PM,9:00 PM,2
ICC 0102,Wednesday,7:00 AM,9:00 AM,2
ICC 0102,Wednesday,9:00 AM,11:00 AM,2
ICC 0102,Wednesday,11:00 AM,1:00 PM,2
ICC 0102,Wednesday,1:00 PM,3:00 PM,2
ICC 0102,Wednesday,3:00 PM,5:00 PM,2
ICC 0102,Wednesday,5:00 PM,7:00 PM,2
ICC 0102,Wednesday,7:00 PM,9:00 PM,2
ICC 0102,Thursday,7:00 AM,9:00 AM,2
ICC 0102,Thursday,9:00 AM,11:00 AM,2
ICC 0102,Thursday,11:00 AM,1:00 PM,2
ICC 0102,Thursday,1:00 PM,3:00 PM,2
ICC 0102,Thursday,3:00 PM,5:00 PM,2
ICC 0102,Thursday,5:00 PM,7:00 PM,2
ICC 0102,Thursday,7:00 PM,9:00 PM,2
ICC 0102,Friday,7:00 AM,9:00 AM,2
ICC 0102,Friday,9:00 AM,11:00 AM,2
ICC 0102,Friday,11:00 AM,1:00 PM,2
ICC 0102,Friday,1:00 PM,3:00 PM,2
ICC 0102,Friday,3:00 PM,5:00 PM,2
ICC 0102,Friday,5:00 PM,7:00 PM,2
ICC 0102,Friday,7:00 PM,9:00 PM,2
ICC 0102,Saturday,7:00 AM,9:00 AM,2
ICC 0102,Saturday,9:00 AM,11:00 AM,2
ICC 0102,Saturday,11:00 AM,1:00 PM,2
ICC 0102,Saturday,1:00 PM,3:00 PM,2
ICC 0102,Saturday,3:00 PM,5:00 PM,2
ICC 0102,Saturday,5:00 PM,7:00 PM,2
ICC 0102,Saturday,7:00 PM,9:00 PM,2
ICC 0102.1,Monday,7:00 AM,8:00 AM,1
ICC 0102.1,Monday,8:00 AM,9:00 AM,1
ICC 0102.1,Monday,9:00 AM,10:00 AM,1
ICC 0102.1,Monday,10:00 AM,11:00 AM,1
ICC 0102.1,Monday,11:00 AM,12:00 PM,1
ICC 0102.1,Monday,12:00 PM,1:00 PM,1
ICC 0102.1,Monday,1:00 PM,2:00 PM,1
ICC 0102.1,Monday,2:00 PM,3:00 PM,1
ICC 0102.1,Monday,3:00 PM,4:00 PM,1
ICC 0102.1,Monday,4:00 PM,5:00 PM,1
ICC 0102.1,Monday,5:00 PM,6:00 PM,1
ICC 0102.1,Monday,6:00 PM,7:00 PM,1
ICC 0102.1,Monday,7:00 PM,8:00 PM,1
ICC 0102.1,Monday,8:00 PM,9:00 PM,1
ICC 0102.1,Tuesday,7:00 AM,8:00 AM,1
ICC 0102.1,Tuesday,8:00 AM,9:00 AM,1
ICC 0102.1,Tuesday,9:00 AM,10:00 AM,1
ICC 0102.1,Tuesday,10:00 AM,11:00 AM,1
ICC 0102.1,Tuesday,11:00 AM,12:00 PM,1
ICC 0102.1,Tuesday,12:00 PM,1:00 PM,1
ICC 0102.1,Tuesday,1:00 PM,2:00 PM,1
ICC 0102.1,Tuesday,2:00 PM,3:00 PM,1
ICC 0102.1,Tuesday,3:00 PM,4:00 PM,1
ICC 0102.1,Tuesday,4:00 PM,5:00 PM,1
ICC 0102.1,Tuesday,5:00 PM,6:00 PM,1
ICC 0102.1,Tuesday,6:00 PM,7:00 PM,1
ICC 0102.1,Tuesday,7:00 PM,8:00 PM,1
ICC 0102.1,Tuesday,8:00 PM,9:00 PM,1
ICC 0102.1,Wednesday,7:00 AM,8:00 AM,1
ICC 0102.1,Wednesday,8:00 AM,9:00 AM,1
ICC 0102.1,Wednesday,9:00 AM,10:00 AM,1
ICC 0102.1,Wednesday,10:00 AM,11:00 AM,1
ICC 0102.1,Wednesday,11:00 AM,12:00 PM,1
ICC 0102.1,Wednesday,12:00 PM,1:00 PM,1
ICC 0102.1,Wednesday,1:00 PM,2:00 PM,1
ICC 0102.1,Wednesday,2:00 PM,3:00 PM,1
ICC 0102.1,Wednesday,3:00 PM,4:00 PM,1
ICC 0102.1,Wednesday,4:00 PM,5:00 PM,1
ICC 0102.1,Wednesday,5:00 PM,6:00 PM,1
ICC 0102.1,Wednesday,6:00 PM,7:00 PM,1
ICC 0102.1,Wednesday,7:00 PM,8:00 PM,1
ICC 0102.1,Wednesday,8:00 PM,9:00 PM,1
ICC 0102.1,Thursday,7:00 AM,8:00 AM,1
ICC 0102.1,Thursday,8:00 AM,9:00 AM,1
ICC 0102.1,Thursday,9:00 AM,10:00 AM,1
ICC 0102.1,Thursday,10:00 AM,11:00 AM,1
ICC 0102.1,Thursday,11:00 AM,12:00 PM,1
ICC 0102.1,Thursday,12:00 PM,1:00 PM,1
ICC 0102.1,Thursday,1:00 PM,2:00 PM,1
ICC 0102.1,Thursday,2:00 PM,3:00 PM,1
ICC 0102.1,Thursday,3:00 PM,4:00 PM,1
ICC 0102.1,Thursday,4:00 PM,5:00 PM,1
ICC 0102.1,Thursday,5:00 PM,6:00 PM,1
ICC 0102.1,Thursday,6:00 PM,7:00 PM,1
ICC 0102.1,Thursday,7:00 PM,8:00 PM,1
ICC 0102.1,Thursday,8:00 PM,9:00 PM,1
ICC 0102.1,Friday,7:00 AM,8:00 AM,1
ICC 0102.1,Friday,8:00 AM,9:00 AM,1
ICC 0102.1,Friday,9:00 AM,10:00 AM,1
ICC 0102.1,Friday,10:00 AM,11:00 AM,1
ICC 0102.1,Friday,11:00 AM,12:00 PM,1
ICC 0102.1,Friday,12:00 PM,1:00 PM,1
ICC 0102.1,Friday,1:00 PM,2:00 PM,1
ICC 0102.1,Friday,2:00 PM,3:00 PM,1
ICC 0102.1,Friday,3:00 PM,4:00 PM,1
ICC 0102.1,Friday,4:00 PM,5:00 PM,1
ICC 0102.1,Friday,5:00 PM,6:00 PM,1
ICC 0102.1,Friday,6:00 PM,7:00 PM,1
ICC 0102.1,Friday,7:00 PM,8:00 PM,1
ICC 0102.1,Friday,8:00 PM,9:00 PM,1
ICC 0102.1,Saturday,7:00 AM,8:00 AM,1
ICC 0102.1,Saturday,8:00 AM,9:00 AM,1
ICC 0102.1,Saturday,9:00 AM,10:00 AM,1
ICC 0102.1,Saturday,10:00 AM,11:00 AM,1
ICC 0102.1,Saturday,11:00 AM,12:00 PM,1
ICC 0102.1,Saturday,12:00 PM,1:00 PM,1
ICC 0102.1,Saturday,1:00 PM,2:00 PM,1
ICC 0102.1,Saturday,2:00 PM,3:00 PM,1
ICC 0102.1,Saturday,3:00 PM,4:00 PM,1
ICC 0102.1,Saturday,4:00 PM,5:00 PM,1
ICC 0102.1,Saturday,5:00 PM,6:00 PM,1
ICC 0102.1,Saturday,6:00 PM,7:00 PM,1
ICC 0102.1,Saturday,7:00 PM,8:00 PM,1
ICC 0102.1,Saturday,8:00 PM,9:00 PM,1
ICC 0103,Monday,7:00 AM,9:00 AM,2
ICC 0103,Monday,9:00 AM,11:00 AM,2
ICC 0103,Monday,11:00 AM,1:00 PM,2
ICC 0103,Monday,1:00 PM,3:00 PM,2
ICC 0103,Monday,3:00 PM,5:00 PM,2
ICC 0103,Monday,5:00 PM,7:00 PM,2
ICC 0103,Monday,7:00 PM,9:00 PM,2
ICC 0103,Tuesday,7:00 AM,9:00 AM,2
ICC 0103,Tuesday,9:00 AM,11:00 AM,2
ICC 0103,Tuesday,11:00 AM,1:00 PM,2
ICC 0103,Tuesday,1:00 PM,3:00 PM,2
ICC 0103,Tuesday,3:00 PM,5:00 PM,2
ICC 0103,Tuesday,5:00 PM,7:00 PM,2
ICC 0103,Tuesday,7:00 PM,9:00 PM,2
ICC 0103,Wednesday,7:00 AM,9:00 AM,2
ICC 0103,Wednesday,9:00 AM,11:00 AM,2
ICC 0103,Wednesday,11:00 AM,1:00 PM,2
ICC 0103,Wednesday,1:00 PM,3:00 PM,2
ICC 0103,Wednesday,3:00 PM,5:00 PM,2
ICC 0103,Wednesday,5:00 PM,7:00 PM,2
ICC 0103,Wednesday,7:00 PM,9:00 PM,2
ICC 0103,Thursday,7:00 AM,9:00 AM,2
ICC 0103,Thursday,9:00 AM,11:00 AM,2
ICC 0103,Thursday,11:00 AM,1:00 PM,2
ICC 0103,Thursday,1:00 PM,3:00 PM,2
ICC 0103,Thursday,3:00 PM,5:00 PM,2
ICC 0103,Thursday,5:00 PM,7:00 PM,2
ICC 0103,Thursday,7:00 PM,9:00 PM,2
ICC 0103,Friday,7:00 AM,9:00 AM,2
ICC 0103,Friday,9:00 AM,11:00 AM,2
ICC 0103,Friday,11:00 AM,1:00 PM,2
ICC 0103,Friday,1:00 PM,3:00 PM,2
ICC 0103,Friday,3:00 PM,5:00 PM,2
ICC 0103,Friday,5:00 PM,7:00 PM,2
ICC 0103,Friday,7:00 PM,9:00 PM,2
ICC 0103,Saturday,7:00 AM,9:00 AM,2
ICC 0103,Saturday,9:00 AM,11:00 AM,2
ICC 0103,Saturday,11:00 AM,1:00 PM,2
ICC 0103,Saturday,1:00 PM,3:00 PM,2
ICC 0103,Saturday,3:00 PM,5:00 PM,2
ICC 0103,Saturday,5:00 PM,7:00 PM,2
ICC 0103,Saturday,7:00 PM,9:00 PM,2
ICC 0103.1,Monday,7:00 AM,8:00 AM,1
ICC 0103.1,Monday,8:00 AM,9:00 AM,1
ICC 0103.1,Monday,9:00 AM,10:00 AM,1
ICC 0103.1,Monday,10:00 AM,11:00 AM,1
ICC 0103.1,Monday,11:00 AM,12:00 PM,1
ICC 0103.1,Monday,12:00 PM,1:00 PM,1
ICC 0103.1,Monday,1:00 PM,2:00 PM,1
ICC 0103.1,Monday,2:00 PM,3:00 PM,1
ICC 0103.1,Monday,3:00 PM,4:00 PM,1
ICC 0103.1,Monday,4:00 PM,5:00 PM,1
ICC 0103.1,Monday,5:00 PM,6:00 PM,1
ICC 0103.1,Monday,6:00 PM,7:00 PM,1
ICC 0103.1,Monday,7:00 PM,8:00 PM,1
ICC 0103.1,Monday,8:00 PM,9:00 PM,1
ICC 0103.1,Tuesday,7:00 AM,8:00 AM,1
ICC 0103.1,Tuesday,8:00 AM,9:00 AM,1
ICC 0103.1,Tuesday,9:00 AM,10:00 AM,1
ICC 0103.1,Tuesday,10:00 AM,11:00 AM,1
ICC 0103.1,Tuesday,11:00 AM,12:00 PM,1
ICC 0103.1,Tuesday,12:00 PM,1:00 PM,1
ICC 0103.1,Tuesday,1:00 PM,2:00 PM,1
ICC 0103.1,Tuesday,2:00 PM,3:00 PM,1
ICC 0103.1,Tuesday,3:00 PM,4:00 PM,1
ICC 0103.1,Tuesday,4:00 PM,5:00 PM,1
ICC 0103.1,Tuesday,5:00 PM,6:00 PM,1
ICC 0103.1,Tuesday,6:00 PM,7:00 PM,1
ICC 0103.1,Tuesday,7:00 PM,8:00 PM,1
ICC 0103.1,Tuesday,8:00 PM,9:00 PM,1
ICC 0103.1,Wednesday,7:00 AM,8:00 AM,1
ICC 0103.1,Wednesday,8:00 AM,9:00 AM,1
ICC 0103.1,Wednesday,9:00 AM,10:00 AM,1
ICC 0103.1,Wednesday,10:00 AM,11:00 AM,1
ICC 0103.1,Wednesday,11:00 AM,12:00 PM,1
ICC 0103.1,Wednesday,12:00 PM,1:00 PM,1
ICC 0103.1,Wednesday,1:00 PM,2:00 PM,1
ICC 0103.1,Wednesday,2:00 PM,3:00 PM,1
ICC 0103.1,Wednesday,3:00 PM,4:00 PM,1
ICC 0103.1,Wednesday,4:00 PM,5:00 PM,1
ICC 0103.1,Wednesday,5:00 PM,6:00 PM,1
ICC 0103.1,Wednesday,6:00 PM,7:00 PM,1
ICC 0103.1,Wednesday,7:00 PM,8:00 PM,1
ICC 0103.1,Wednesday,8:00 PM,9:00 PM,1
ICC 0103.1,Thursday,7:00 AM,8:00 AM,1
ICC 0103.1,Thursday,8:00 AM,9:00 AM,1
ICC 0103.1,Thursday,9:00 AM,10:00 AM,1
ICC 0103.1,Thursday,10:00 AM,11:00 AM,1
ICC 0103.1,Thursday,11:00 AM,12:00 PM,1
ICC 0103.1,Thursday,12:00 PM,1:00 PM,1
ICC 0103.1,Thursday,1:00 PM,2:00 PM,1
ICC 0103.1,Thursday,2:00 PM,3:00 PM,1
ICC 0103.1,Thursday,3:00 PM,4:00 PM,1
ICC 0103.1,Thursday,4:00 PM,5:00 PM,1
ICC 0103.1,Thursday,5:00 PM,6:00 PM,1
ICC 0103.1,Thursday,6:00 PM,7:00 PM,1
ICC 0103.1,Thursday,7:00 PM,8:00 PM,1
ICC 0103.1,Thursday,8:00 PM,9:00 PM,1
ICC 0103.1,Friday,7:00 AM,8:00 AM,1
ICC 0103.1,Friday,8:00 AM,9:00 AM,1
ICC 0103.1,Friday,9:00 AM,10:00 AM,1
ICC 0103.1,Friday,10:00 AM,11:00 AM,1
ICC 0103.1,Friday,11:00 AM,12:00 PM,1
ICC 0103.1,Friday,12:00 PM,1:00 PM,1
ICC 0103.1,Friday,1:00 PM,2:00 PM,1
ICC 0103.1,Friday,2:00 PM,3:00 PM,1
ICC 0103.1,Friday,3:00 PM,4:00 PM,1
ICC 0103.1,Friday,4:00 PM,5:00 PM,1
ICC 0103.1,Friday,5:00 PM,6:00 PM,1
ICC 0103.1,Friday,6:00 PM,7:00 PM,1
ICC 0103.1,Friday,7:00 PM,8:00 PM,1
ICC 0103.1,Friday,8:00 PM,9:00 PM,1
ICC 0103.1,Saturday,7:00 AM,8:00 AM,1
ICC 0103.1,Saturday,8:00 AM,9:00 AM,1
ICC 0103.1,Saturday,9:00 AM,10:00 AM,1
ICC 0103.1,Saturday,10:00 AM,11:00 AM,1
ICC 0103.1,Saturday,11:00 AM,12:00 PM,1
ICC 0103.1,Saturday,12:00 PM,1:00 PM,1
ICC 0103.1,Saturday,1:00 PM,2:00 PM,1
ICC 0103.1,Saturday,2:00 PM,3:00 PM,1
ICC 0103.1,Saturday,3:00 PM,4:00 PM,1
ICC 0103.1,Saturday,4:00 PM,5:00 PM,1
ICC 0103.1,Saturday,5:00 PM,6:00 PM,1
ICC 0103.1,Saturday,6:00 PM,7:00 PM,1
ICC 0103.1,Saturday,7:00 PM,8:00 PM,1
ICC 0103.1,Saturday,8:00 PM,9:00 PM,1
ICC 0104,Monday,7:00 AM,9:00 AM,2
ICC 0104,Monday,9:00 AM,11:00 AM,2
ICC 0104,Monday,11:00 AM,1:00 PM,2
ICC 0104,Monday,1:00 PM,3:00 PM,2
ICC 0104,Monday,3:00 PM,5:00 PM,2
ICC 0104,Monday,5:00 PM,7:00 PM,2
ICC 0104,Monday,7:00 PM,9:00 PM,2
ICC 0104,Tuesday,7:00 AM,9:00 AM,2
ICC 0104,Tuesday,9:00 AM,11:00 AM,2
ICC 0104,Tuesday,11:00 AM,1:00 PM,2
ICC 0104,Tuesday,1:00 PM,3:00 PM,2
ICC 0104,Tuesday,3:00 PM,5:00 PM,2
ICC 0104,Tuesday,5:00 PM,7:00 PM,2
ICC 0104,Tuesday,7:00 PM,9:00 PM,2
ICC 0104,Wednesday,7:00 AM,9:00 AM,2
ICC 0104,Wednesday,9:00 AM,11:00 AM,2
ICC 0104,Wednesday,11:00 AM,1:00 PM,2
ICC 0104,Wednesday,1:00 PM,3:00 PM,2
ICC 0104,Wednesday,3:00 PM,5:00 PM,2
ICC 0104,Wednesday,5:00 PM,7:00 PM,2
ICC 0104,Wednesday,7:00 PM,9:00 PM,2
ICC 0104,Thursday,7:00 AM,9:00 AM,2
ICC 0104,Thursday,9:00 AM,11:00 AM,2
ICC 0104,Thursday,11:00 AM,1:00 PM,2
ICC 0104,Thursday,1:00 PM,3:00 PM,2
ICC 0104,Thursday,3:00 PM,5:00 PM,2
ICC 0104,Thursday,5:00 PM,7:00 PM,2
ICC 0104,Thursday,7:00 PM,9:00 PM,2
ICC 0104,Friday,7:00 AM,9:00 AM,2
ICC 0104,Friday,9:00 AM,11:00 AM,2
ICC 0104,Friday,11:00 AM,1:00 PM,2
ICC 0104,Friday,1:00 PM,3:00 PM,2
ICC 0104,Friday,3:00 PM,5:00 PM,2
ICC 0104,Friday,5:00 PM,7:00 PM,2
ICC 0104,Friday,7:00 PM,9:00 PM,2
ICC 0104,Saturday,7:00 AM,9:00 AM,2
ICC 0104,Saturday,9:00 AM,11:00 AM,2
ICC 0104,Saturday,11:00 AM,1:00 PM,2
ICC 0104,Saturday,1:00 PM,3:00 PM,2
ICC 0104,Saturday,3:00 PM,5:00 PM,2
ICC 0104,Saturday,5:00 PM,7:00 PM,2
ICC 0104,Saturday,7:00 PM,9:00 PM,2
ICC 0104.1,Monday,7:00 AM,8:00 AM,1
ICC 0104.1,Monday,8:00 AM,9:00 AM,1
ICC 0104.1,Monday,9:00 AM,10:00 AM,1
ICC 0104.1,Monday,10:00 AM,11:00 AM,1
ICC 0104.1,Monday,11:00 AM,12:00 PM,1
ICC 0104.1,Monday,12:00 PM,1:00 PM,1
ICC 0104.1,Monday,1:00 PM,2:00 PM,1
ICC 0104.1,Monday,2:00 PM,3:00 PM,1
ICC 0104.1,Monday,3:00 PM,4:00 PM,1
ICC 0104.1,Monday,4:00 PM,5:00 PM,1
ICC 0104.1,Monday,5:00 PM,6:00 PM,1
ICC 0104.1,Monday,6:00 PM,7:00 PM,1
ICC 0104.1,Monday,7:00 PM,8:00 PM,1
ICC 0104.1,Monday,8:00 PM,9:00 PM,1
ICC 0104.1,Tuesday,7:00 AM,8:00 AM,1
ICC 0104.1,Tuesday,8:00 AM,9:00 AM,1
ICC 0104.1,Tuesday,9:00 AM,10:00 AM,1
ICC 0104.1,Tuesday,10:00 AM,11:00 AM,1
ICC 0104.1,Tuesday,11:00 AM,12:00 PM,1
ICC 0104.1,Tuesday,12:00 PM,1:00 PM,1
ICC 0104.1,Tuesday,1:00 PM,2:00 PM,1
ICC 0104.1,Tuesday,2:00 PM,3:00 PM,1
ICC 0104.1,Tuesday,3:00 PM,4:00 PM,1
ICC 0104.1,Tuesday,4:00 PM,5:00 PM,1
ICC 0104.1,Tuesday,5:00 PM,6:00 PM,1
ICC 0104.1,Tuesday,6:00 PM,7:00 PM,1
ICC 0104.1,Tuesday,7:00 PM,8:00 PM,1
ICC 0104.1,Tuesday,8:00 PM,9:00 PM,1
ICC 0104.1,Wednesday,7:00 AM,8:00 AM,1
ICC 0104.1,Wednesday,8:00 AM,9:00 AM,1
ICC 0104.1,Wednesday,9:00 AM,10:00 AM,1
ICC 0104.1,Wednesday,10:00 AM,11:00 AM,1
ICC 0104.1,Wednesday,11:00 AM,12:00 PM,1
ICC 0104.1,Wednesday,12:00 PM,1:00 PM,1
ICC 0104.1,Wednesday,1:00 PM,2:00 PM,1
ICC 0104.1,Wednesday,2:00 PM,3:00 PM,1
ICC 0104.1,Wednesday,3:00 PM,4:00 PM,1
ICC 0104.1,Wednesday,4:00 PM,5:00 PM,1
ICC 0104.1,Wednesday,5:00 PM,6:00 PM,1
ICC 0104.1,Wednesday,6:00 PM,7:00 PM,1
ICC 0104.1,Wednesday,7:00 PM,8:00 PM,1
ICC 0104.1,Wednesday,8:00 PM,9:00 PM,1
ICC 0104.1,Thursday,7:00 AM,8:00 AM,1
ICC 0104.1,Thursday,8:00 AM,9:00 AM,1
ICC 0104.1,Thursday,9:00 AM,10:00 AM,1
ICC 0104.1,Thursday,10:00 AM,11:00 AM,1
ICC 0104.1,Thursday,11:00 AM,12:00 PM,1
ICC 0104.1,Thursday,12:00 PM,1:00 PM,1
ICC 0104.1,Thursday,1:00 PM,2:00 PM,1
ICC 0104.1,Thursday,2:00 PM,3:00 PM,1
ICC 0104.1,Thursday,3:00 PM,4:00 PM,1
ICC 0104.1,Thursday,4:00 PM,5:00 PM,1
ICC 0104.1,Thursday,5:00 PM,6:00 PM,1
ICC 0104.1,Thursday,6:00 PM,7:00 PM,1
ICC 0104.1,Thursday,7:00 PM,8:00 PM,1
ICC 0104.1,Thursday,8:00 PM,9:00 PM,1
ICC 0104.1,Friday,7:00 AM,8:00 AM,1
ICC 0104.1,Friday,8:00 AM,9:00 AM,1
ICC 0104.1,Friday,9:00 AM,10:00 AM,1
ICC 0104.1,Friday,10:00 AM,11:00 AM,1
ICC 0104.1,Friday,11:00 AM,12:00 PM,1
ICC 0104.1,Friday,12:00 PM,1:00 PM,1
ICC 0104.1,Friday,1:00 PM,2:00 PM,1
ICC 0104.1,Friday,2:00 PM,3:00 PM,1
ICC 0104.1,Friday,3:00 PM,4:00 PM,1
ICC 0104.1,Friday,4:00 PM,5:00 PM,1
ICC 0104.1,Friday,5:00 PM,6:00 PM,1
ICC 0104.1,Friday,6:00 PM,7:00 PM,1
ICC 0104.1,Friday,7:00 PM,8:00 PM,1
ICC 0104.1,Friday,8:00 PM,9:00 PM,1
ICC 0104.1,Saturday,7:00 AM,8:00 AM,1
ICC 0104.1,Saturday,8:00 AM,9:00 AM,1
ICC 0104.1,Saturday,9:00 AM,10:00 AM,1
ICC 0104.1,Saturday,10:00 AM,11:00 AM,1
ICC 0104.1,Saturday,11:00 AM,12:00 PM,1
ICC 0104.1,Saturday,12:00 PM,1:00 PM,1
ICC 0104.1,Saturday,1:00 PM,2:00 PM,1
ICC 0104.1,Saturday,2:00 PM,3:00 PM,1
ICC 0104.1,Saturday,3:00 PM,4:00 PM,1
ICC 0104.1,Saturday,4:00 PM,5:00 PM,1
ICC 0104.1,Saturday,5:00 PM,6:00 PM,1
ICC 0104.1,Saturday,6:00 PM,7:00 PM,1
ICC 0104.1,Saturday,7:00 PM,8:00 PM,1
ICC 0104.1,Saturday,8:00 PM,9:00 PM,1
ICC 0105,Monday,7:00 AM,9:00 AM,2
ICC 0105,Monday,9:00 AM,11:00 AM,2
ICC 0105,Monday,11:00 AM,1:00 PM,2
ICC 0105,Monday,1:00 PM,3:00 PM,2
ICC 0105,Monday,3:00 PM,5:00 PM,2
ICC 0105,Monday,5:00 PM,7:00 PM,2
ICC 0105,Monday,7:00 PM,9:00 PM,2
ICC 0105,Tuesday,7:00 AM,9:00 AM,2
ICC 0105,Tuesday,9:00 AM,11:00 AM,2
ICC 0105,Tuesday,11:00 AM,1:00 PM,2
ICC 0105,Tuesday,1:00 PM,3:00 PM,2
ICC 0105,Tuesday,3:00 PM,5:00 PM,2
ICC 0105,Tuesday,5:00 PM,7:00 PM,2
ICC 0105,Tuesday,7:00 PM,9:00 PM,2
ICC 0105,Wednesday,7:00 AM,9:00 AM,2
ICC 0105,Wednesday,9:00 AM,11:00 AM,2
ICC 0105,Wednesday,11:00 AM,1:00 PM,2
ICC 0105,Wednesday,1:00 PM,3:00 PM,2
ICC 0105,Wednesday,3:00 PM,5:00 PM,2
ICC 0105,Wednesday,5:00 PM,7:00 PM,2
ICC 0105,Wednesday,7:00 PM,9:00 PM,2
ICC 0105,Thursday,7:00 AM,9:00 AM,2
ICC 0105,Thursday,9:00 AM,11:00 AM,2
ICC 0105,Thursday,11:00 AM,1:00 PM,2
ICC 0105,Thursday,1:00 PM,3:00 PM,2
ICC 0105,Thursday,3:00 PM,5:00 PM,2
ICC 0105,Thursday,5:00 PM,7:00 PM,2
ICC 0105,Thursday,7:00 PM,9:00 PM,2
ICC 0105,Friday,7:00 AM,9:00 AM,2
ICC 0105,Friday,9:00 AM,11:00 AM,2
ICC 0105,Friday,11:00 AM,1:00 PM,2
ICC 0105,Friday,1:00 PM,3:00 PM,2
ICC 0105,Friday,3:00 PM,5:00 PM,2
ICC 0105,Friday,5:00 PM,7:00 PM,2
ICC 0105,Friday,7:00 PM,9:00 PM,2
ICC 0105,Saturday,7:00 AM,9:00 AM,2
ICC 0105,Saturday,9:00 AM,11:00 AM,2
ICC 0105,Saturday,11:00 AM,1:00 PM,2
ICC 0105,Saturday,1:00 PM,3:00 PM,2
ICC 0105,Saturday,3:00 PM,5:00 PM,2
ICC 0105,Saturday,5:00 PM,7:00 PM,2
ICC 0105,Saturday,7:00 PM,9:00 PM,2
ICC 0105.1,Monday,7:00 AM,8:00 AM,1
ICC 0105.1,Monday,8:00 AM,9:00 AM,1
ICC 0105.1,Monday,9:00 AM,10:00 AM,1
ICC 0105.1,Monday,10:00 AM,11:00 AM,1
ICC 0105.1,Monday,11:00 AM,12:00 PM,1
ICC 0105.1,Monday,12:00 PM,1:00 PM,1
